# report v0.1.2 (May 25, 2023)
# Database: /mnt/isilon/w_gmi/blanked2lab/cumbof/MetaSBT-Databases/MetaSBT-Viruses
# Timestamp: 20240415
# Cluster	Lineage	MAGs	Reference genomes	Bloom Filter Density	Mean completeness	Mean contamination
MSBT5778	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Genomoviridae|g__Gemycircularvirus|s__Gemycircularvirus_sp__clade_1	0	1	0.00118	na	na
MSBT7083	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Genomoviridae|g__Gemycircularvirus|s__Gemycircularvirus_haeme1	0	1	0.001293	na	na
MSBT4607	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Genomoviridae|g__Gemycircularvirus|s__Gemycircularvirus_lamas1	0	2	0.001282	na	na
MSBT5755	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Genomoviridae|g__Gemycircularvirus|s__Gemycircularvirus_termi1	0	2	0.001234	na	na
MSBT4286	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Genomoviridae|g__Gemycircularvirus|s__Sewage_associated_gemycircularvirus_7	0	1	0.001331	na	na
MSBT5356	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Genomoviridae|g__Gemycircularvirus|s__Gemycircularvirus_ptero8	0	1	0.001288	na	na
MSBT5350	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Genomoviridae|g__Gemycircularvirus|s__Gemycircularvirus_ptero2	0	2	0.001427	na	na
MSBT4243	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Genomoviridae|g__Gemycircularvirus|s__Gemycircularvirus_geras1	0	1	0.001336	na	na
MSBT5089	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Genomoviridae|g__Gemycircularvirus|s__Giant_panda_associated_gemycircularvirus__clade_1	0	2	0.001207	na	na
MSBT4600	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Genomoviridae|g__Gemycircularvirus|s__Gemycircularvirus_sheas1__clade_0	0	1	0.001406	na	na
MSBT5775	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Genomoviridae|g__Gemycircularvirus|s__Gemycircularvirus_lepa2	0	1	0.001239	na	na
MSBT5357	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Genomoviridae|g__Gemycircularvirus|s__Gemycircularvirus_ptero9	0	1	0.001223	na	na
MSBT5097	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Genomoviridae|g__Gemycircularvirus|s__Giant_panda_associated_gemycircularvirus__clade_9	0	1	0.001245	na	na
MSBT5094	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Genomoviridae|g__Gemycircularvirus|s__Giant_panda_associated_gemycircularvirus__clade_6	0	3	0.001631	na	na
MSBT5782	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Genomoviridae|g__Gemycircularvirus|s__Murine_feces_associated_gemycircularvirus_2	0	1	0.001288	na	na
MSBT5090	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Genomoviridae|g__Gemycircularvirus|s__Giant_panda_associated_gemycircularvirus__clade_2	0	1	0.001095	na	na
MSBT7070	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Genomoviridae|g__Gemycircularvirus|s__Gemycircularvirus_trilo1	0	1	0.001293	na	na
MSBT5767	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Genomoviridae|g__Gemycircularvirus|s__Gemycircularvirus_lepam1	0	1	0.001299	na	na
MSBT4599	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Genomoviridae|g__Gemycircularvirus|s__Gemycircularvirus_chicas1	0	3	0.001417	na	na
MSBT7086	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Genomoviridae|g__Gemycircularvirus|s__Gemycircularvirus_haeme2	0	1	0.001256	na	na
MSBT5752	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Genomoviridae|g__Gemycircularvirus|s__Gemycircularvirus_erati1	0	1	0.001159	na	na
MSBT5092	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Genomoviridae|g__Gemycircularvirus|s__Giant_panda_associated_gemycircularvirus__clade_4	0	1	0.001245	na	na
MSBT5761	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Genomoviridae|g__Gemycircularvirus|s__Gemycircularvirus_denbre4	0	1	0.001299	na	na
MSBT7098	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Genomoviridae|g__Gemycircularvirus|s__Gemycircularvirus_austro2	0	1	0.00132	na	na
MSBT5788	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Genomoviridae|g__Gemycircularvirus|s__Gemycircularvirus_derva1	0	1	0.001315	na	na
MSBT7100	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Genomoviridae|g__Gemycircularvirus|s__Gemycircularvirus_austro4	0	1	0.001277	na	na
MSBT4220	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Genomoviridae|g__Gemycircularvirus|s__Gemycircularvirus_geras3	0	1	0.001266	na	na
MSBT5347	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Genomoviridae|g__Gemycircularvirus|s__Gemycircularvirus_odona1	0	2	0.001341	na	na
MSBT5344	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Genomoviridae|g__Gemycircularvirus|s__Gemycircularvirus_hypas1	0	1	0.001218	na	na
MSBT4013	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Genomoviridae|g__Gemycircularvirus|s__Gemycircularvirus_draga1	0	1	0.00132	na	na
MSBT5789	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Genomoviridae|g__Gemycircularvirus|s__Gemycircularvirus_canlup1	0	2	0.001395	na	na
MSBT4234	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Genomoviridae|g__Gemycircularvirus|s__Gemycircularvirus_sewopo1	0	1	0.001417	na	na
MSBT4257	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Genomoviridae|g__Gemycircularvirus|s__Gemycircularvirus_sewopo5	0	1	0.001266	na	na
MSBT7120	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Genomoviridae|g__Gemycircularvirus|s__Gemycircularvirus_gopha2	0	1	0.001299	na	na
MSBT5751	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Genomoviridae|g__Gemycircularvirus|s__Gemycircularvirus_siedo1	0	1	0.001299	na	na
MSBT7068	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Genomoviridae|g__Gemycircularvirus|s__Gemycircularvirus_aspar1	0	1	0.001245	na	na
MSBT4403	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Genomoviridae|g__Gemycircularvirus|s__Gemycircularvirus_chickad1	0	1	0.001288	na	na
MSBT4351	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Genomoviridae|g__Gemycircularvirus|s__Gemycircularvirus_monas1	0	1	0.001309	na	na
MSBT4695	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Genomoviridae|g__Gemycircularvirus|s__Common_bean_associated_gemycircularvirus	0	3	0.001459	na	na
MSBT5351	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Genomoviridae|g__Gemycircularvirus|s__Gemycircularvirus_ptero3	0	1	0.001261	na	na
MSBT5348	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Genomoviridae|g__Gemycircularvirus|s__Gemycircularvirus_odona2	0	2	0.001433	na	na
MSBT5754	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Genomoviridae|g__Gemycircularvirus|s__Gemycircularvirus_cybusi1	0	3	0.001916	na	na
MSBT5774	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Genomoviridae|g__Gemycircularvirus|s__Gemycircularvirus_lynca1	0	1	0.00125	na	na
MSBT4613	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Genomoviridae|g__Gemycircularvirus|s__Gemycircularvirus_equas1	0	1	0.001341	na	na
MSBT5759	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Genomoviridae|g__Gemycircularvirus|s__Gemycircularvirus_mocha1	0	1	0.001245	na	na
MSBT5776	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Genomoviridae|g__Gemycircularvirus|s__Gila_monster_associated_gemycircularvirus	0	1	0.00132	na	na
MSBT5763	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Genomoviridae|g__Gemycircularvirus|s__Gemycircularvirus_denbre2	0	1	0.00117	na	na
MSBT5088	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Genomoviridae|g__Gemycircularvirus|s__Giant_panda_associated_gemycircularvirus__clade_0	0	2	0.001261	na	na
MSBT7066	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Genomoviridae|g__Gemycircularvirus|s__Gemycircularvirus_lebec1	0	1	0.001331	na	na
MSBT7071	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Genomoviridae|g__Gemycircularvirus|s__Gemycircularvirus_dichism1	0	1	0.001374	na	na
MSBT7097	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Genomoviridae|g__Gemycircularvirus|s__Gemycircularvirus_austro5	0	1	0.001347	na	na
MSBT5770	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Genomoviridae|g__Gemycircularvirus|s__Gemycircularvirus_lepam2	0	1	0.001197	na	na
MSBT5786	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Genomoviridae|g__Gemycircularvirus|s__Gemycircularvirus_ixode1	0	1	0.001325	na	na
MSBT7041	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Genomoviridae|g__Gemycircularvirus|s__Gemycircularvirus_oltre1	0	1	0.001325	na	na
MSBT5773	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Genomoviridae|g__Gemycircularvirus|s__Gemycircularvirus_lynca2	0	1	0.001288	na	na
MSBT7142	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Genomoviridae|g__Gemycircularvirus|s__Gemycircularvirus_rebac1	0	1	0.00125	na	na
MSBT5762	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Genomoviridae|g__Gemycircularvirus|s__Gemycircularvirus_denbre3	0	1	0.001218	na	na
MSBT7218	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Genomoviridae|g__Gemycircularvirus|s__Gemycircularvirus_oxcor1	0	1	0.001245	na	na
MSBT4409	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Genomoviridae|g__Gemycircularvirus|s__Gemycircularvirus_ratas1	0	1	0.001261	na	na
MSBT5772	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Genomoviridae|g__Gemycircularvirus|s__Gemycircularvirus_lynca4	0	1	0.001282	na	na
MSBT7061	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Genomoviridae|g__Gemycircularvirus|s__Gemycircularvirus_solas1	0	1	0.001304	na	na
MSBT7065	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Genomoviridae|g__Gemycircularvirus|s__Gemycircularvirus_willde1	0	1	0.00125	na	na
MSBT7213	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Genomoviridae|g__Gemycircularvirus|s__Gemycircularvirus_citas1	0	1	0.001261	na	na
MSBT5071	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Genomoviridae|g__Gemycircularvirus|s__Gemycircularvirus_bemta1	0	1	0.001239	na	na
MSBT4221	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Genomoviridae|g__Gemycircularvirus|s__Gemycircularvirus_blabi1	0	1	0.001261	na	na
MSBT3290	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Genomoviridae|g__Gemycircularvirus|s__Gemycircularvirus_sclero1	0	9	0.0014	na	na
MSBT4222	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Genomoviridae|g__Gemycircularvirus|s__Faeces_associated_gemycircularvirus_1	0	2	0.00147	na	na
MSBT4007	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Genomoviridae|g__Gemycircularvirus|s__Gemycircularvirus_cassa1	0	2	0.001352	na	na
MSBT5096	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Genomoviridae|g__Gemycircularvirus|s__Giant_panda_associated_gemycircularvirus__clade_8	0	2	0.001229	na	na
MSBT7122	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Genomoviridae|g__Gemycircularvirus|s__Gemycircularvirus_gopha1	0	1	0.001368	na	na
MSBT4219	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Genomoviridae|g__Gemycircularvirus|s__Gemycircularvirus_malas1	0	1	0.001186	na	na
MSBT7101	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Genomoviridae|g__Gemycircularvirus|s__Gemycircularvirus_hydro1	0	1	0.001272	na	na
MSBT5771	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Genomoviridae|g__Gemycircularvirus|s__Gemycircularvirus_lynca3	0	1	0.00125	na	na
MSBT4594	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Genomoviridae|g__Gemycircularvirus|s__Gemycircularvirus_porci1	0	1	0.001374	na	na
MSBT4877	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Genomoviridae|g__Gemycircularvirus|s__Gemycircularvirus_echiam1	0	1	0.001288	na	na
MSBT5093	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Genomoviridae|g__Gemycircularvirus|s__Giant_panda_associated_gemycircularvirus__clade_5	0	1	0.001282	na	na
MSBT4273	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Genomoviridae|g__Gemycircularvirus|s__Gemycircularvirus_geras2	0	1	0.001277	na	na
MSBT7095	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Genomoviridae|g__Gemycircularvirus|s__Gemycircularvirus_austro1	0	1	0.001223	na	na
MSBT5760	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Genomoviridae|g__Gemycircularvirus|s__Gemycircularvirus_denpo1	0	1	0.00125	na	na
MSBT5781	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Genomoviridae|g__Gemycircularvirus|s__Gemycircularvirus_sp__clade_4	0	1	0.001288	na	na
MSBT5758	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Genomoviridae|g__Gemycircularvirus|s__Gemycircularvirus_euhet1	0	1	0.001277	na	na
MSBT5361	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Genomoviridae|g__Gemykibivirus|s__Gemykibivirus_humas4	0	1	0.001261	na	na
MSBT7079	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Genomoviridae|g__Gemykibivirus|s__Gemykibivirus_hipla1	0	1	0.00118	na	na
MSBT7056	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Genomoviridae|g__Gemykibivirus|s__Gemykibivirus_planta1	0	1	0.001272	na	na
MSBT4339	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Genomoviridae|g__Gemykibivirus|s__Gemykibivirus_humas3__clade_1	0	1	0.001175	na	na
MSBT7069	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Genomoviridae|g__Gemykibivirus|s__Gemykibivirus_cynas1	0	1	0.001352	na	na
MSBT5362	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Genomoviridae|g__Gemykibivirus|s__Gemykibivirus_ptero1	0	1	0.001293	na	na
MSBT4343	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Genomoviridae|g__Gemykibivirus|s__Gemykibivirus_rhina1__clade_0	0	1	0.00125	na	na
MSBT5784	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Genomoviridae|g__Gemykibivirus|s__Gemykibivirus_cowchi1__clade_0	0	1	0.001218	na	na
MSBT7088	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Genomoviridae|g__Gemykibivirus|s__Gemykibivirus_haeme5	0	1	0.001256	na	na
MSBT4085	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Genomoviridae|g__Gemykibivirus|s__Gemykibivirus_humas1__clade_3	0	1	0.001239	na	na
MSBT5785	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Genomoviridae|g__Gemykibivirus|s__Gemykibivirus_cowchi1__clade_1	0	1	0.001481	na	na
MSBT5743	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Genomoviridae|g__Gemykibivirus|s__Gemykibivirus_haeme2	0	4	0.001674	na	na
MSBT4649	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Genomoviridae|g__Gemykibivirus|s__Gemykibivirus_humas5	0	1	0.001358	na	na
MSBT4345	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Genomoviridae|g__Gemykibivirus|s__Gemykibivirus_badas1	0	1	0.001223	na	na
MSBT4336	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Genomoviridae|g__Gemykibivirus|s__Gemykibivirus_humas2	0	7	0.001685	na	na
MSBT7152	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Genomoviridae|g__Gemykibivirus|s__Gemykibivirus_planta2	0	1	0.001245	na	na
MSBT4884	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Genomoviridae|g__Gemykibivirus|s__Gemykibivirus_echi1	0	1	0.001299	na	na
MSBT5064	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Genomoviridae|g__Gemykibivirus|s__Gemykibivirus_bemta1	0	1	0.001256	na	na
MSBT5790	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Genomoviridae|g__Gemykibivirus|s__Gemykibivirus_canfam1	0	1	0.001256	na	na
MSBT7102	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Genomoviridae|g__Gemykibivirus|s__Gemykibivirus_hydro2	0	1	0.001288	na	na
MSBT7187	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Genomoviridae|g__Gemykibivirus|s__Gemykibivirus_galga1	0	1	0.001256	na	na
MSBT4084	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Genomoviridae|g__Gemykibivirus|s__Gemykibivirus_humas1__clade_2	0	1	0.001304	na	na
MSBT4083	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Genomoviridae|g__Gemykibivirus|s__Gemykibivirus_humas1__clade_1	0	1	0.001202	na	na
MSBT4082	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Genomoviridae|g__Gemykibivirus|s__Gemykibivirus_humas1__clade_0	0	1	0.001207	na	na
MSBT4049	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Genomoviridae|g__Gemykibivirus|s__Gemykibivirus_bovas1	0	1	0.001154	na	na
MSBT7089	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Genomoviridae|g__Gemykibivirus|s__Gemykibivirus_haeme1	0	1	0.001234	na	na
MSBT5126	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Genomoviridae|g__Gemykibivirus|s__Gemykibivirus_anima1	0	1	0.001256	na	na
MSBT7109	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Genomoviridae|g__Gemykibivirus|s__Gemykibivirus_hydro3	0	1	0.001304	na	na
MSBT4338	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Genomoviridae|g__Gemykibivirus|s__Gemykibivirus_humas3__clade_0	0	1	0.001148	na	na
MSBT4258	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Genomoviridae|g__Gemykibivirus|s__Gemykibivirus_sewopo2	0	1	0.001325	na	na
MSBT4223	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Genomoviridae|g__Gemykibivirus|s__Gemykibivirus_blabi1	0	1	0.001223	na	na
MSBT7185	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Genomoviridae|g__Gemykibivirus|s__Gemykibivirus_galga3	0	1	0.001159	na	na
MSBT5363	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Genomoviridae|g__Gemykibivirus|s__Gemykibivirus_rhina2	0	1	0.001121	na	na
MSBT4246	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Genomoviridae|g__Gemykibivirus|s__Gemykibivirus_blaro1	0	1	0.001207	na	na
MSBT3966	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Genomoviridae|g__Gemykibivirus|s__Gemykibivirus_draga1	0	1	0.001379	na	na
MSBT7104	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Genomoviridae|g__Gemykibivirus|s__Gemykibivirus_hydro1	0	1	0.001207	na	na
MSBT4235	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Genomoviridae|g__Gemykibivirus|s__Gemykibivirus_sewopo1	0	4	0.001787	na	na
MSBT7084	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Genomoviridae|g__Gemykibivirus|s__Gemykibivirus_haeme3	0	1	0.001288	na	na
MSBT4348	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Genomoviridae|g__Gemykibivirus|s__Gemykibivirus_monas1	0	1	0.001234	na	na
MSBT4344	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Genomoviridae|g__Gemykibivirus|s__Gemykibivirus_rhina1__clade_1	0	1	0.001229	na	na
MSBT7189	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Genomoviridae|g__Gemykibivirus|s__Gemykibivirus_galga2	0	1	0.001234	na	na
MSBT5753	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Genomoviridae|g__Gemykibivirus|s__Gemykibivirus_cybusi1	0	1	0.001395	na	na
MSBT7085	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Genomoviridae|g__Gemykibivirus|s__Gemykibivirus_haeme4	0	1	0.001272	na	na
MSBT5757	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Genomoviridae|g__Gemykolovirus|s__Gemykolovirus_easlu1	0	1	0.001358	na	na
MSBT7212	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Genomoviridae|g__Gemykolovirus|s__Gemykolovirus_citas1	0	1	0.001363	na	na
MSBT5364	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Genomoviridae|g__Gemykolovirus|s__Gemykolovirus_ptero1	0	2	0.001293	na	na
MSBT7058	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Genomoviridae|g__Gemykolovirus|s__Gemykolovirus_heris1	0	1	0.001299	na	na
MSBT5787	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Genomoviridae|g__Gemykolovirus|s__Gemykolovirus_derva1	0	1	0.001304	na	na
MSBT5365	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Genomoviridae|g__Gemykolovirus|s__Gemykolovirus_ptero2	0	1	0.00125	na	na
MSBT7060	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Genomoviridae|g__Gemykolovirus|s__Gemykolovirus_poaspe1	0	1	0.001347	na	na
MSBT7121	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Genomoviridae|g__Gemykolovirus|s__Gemykolovirus_gopha2	0	1	0.001368	na	na
MSBT4892	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Genomoviridae|g__Gemykolovirus|s__Gemykolovirus_echia1	0	1	0.001336	na	na
MSBT7219	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Genomoviridae|g__Gemykolovirus|s__Gemykolovirus_prupe1	0	1	0.00132	na	na
MSBT5769	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Genomoviridae|g__Gemykolovirus|s__Gemykolovirus_lepam1	0	1	0.001411	na	na
MSBT5756	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Genomoviridae|g__Gemykolovirus|s__Gemykolovirus_segpa1	0	1	0.001352	na	na
MSBT7119	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Genomoviridae|g__Gemykolovirus|s__Gemykolovirus_gopha1	0	1	0.001299	na	na
MSBT7249	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Genomoviridae|g__Gemytripvirus|s__Gemytripvirus_fugra1	0	1	0.002087	na	na
