# get_ncbi_genomes v0.1.0 (Apr 20, 2023)
# timestamp 2023-04-25 14:19:39.359727
# id	type	taxonomy	excluded_from_refseq	url
GCA_002824645.1_ASM282464v1_genomic	mag	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Geminiviridae|g__Begomovirus|s__Tomato_yellow_leaf_curl_Thailand_virus	partial	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/824/645/GCA_002824645.1_ASM282464v1/GCA_002824645.1_ASM282464v1_genomic.fna.gz
GCA_002987145.1_ASM298714v1_genomic	mag	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Geminiviridae|g__Begomovirus|s__Tomato_yellow_leaf_curl_Thailand_virus	partial	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/987/145/GCA_002987145.1_ASM298714v1/GCA_002987145.1_ASM298714v1_genomic.fna.gz
GCA_008791845.1_ASM879184v1_genomic	mag	k__Viruses|p__Pisuviricota|c__Pisoniviricetes|o__Picornavirales|f__Picornaviridae|g__Teschovirus|s__Teschovirus_A	partial	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/008/791/845/GCA_008791845.1_ASM879184v1/GCA_008791845.1_ASM879184v1_genomic.fna.gz
GCA_014883525.1_ASM1488352v1_genomic	mag	k__Viruses|p__Pisuviricota|c__Pisoniviricetes|o__Picornavirales|f__Picornaviridae|g__Teschovirus|s__Teschovirus_A	partial	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/014/883/525/GCA_014883525.1_ASM1488352v1/GCA_014883525.1_ASM1488352v1_genomic.fna.gz
GCA_014883665.1_ASM1488366v1_genomic	mag	k__Viruses|p__Pisuviricota|c__Pisoniviricetes|o__Picornavirales|f__Picornaviridae|g__Teschovirus|s__Teschovirus_A	partial	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/014/883/665/GCA_014883665.1_ASM1488366v1/GCA_014883665.1_ASM1488366v1_genomic.fna.gz
GCA_023156965.1_ASM2315696v1_genomic	mag	k__Viruses|p__Duplornaviricota|c__Resentoviricetes|o__Reovirales|f__Sedoreoviridae|g__Seadornavirus|s__Banna_virus	partial	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/023/156/965/GCA_023156965.1_ASM2315696v1/GCA_023156965.1_ASM2315696v1_genomic.fna.gz
GCA_023156975.1_ASM2315697v1_genomic	mag	k__Viruses|p__Duplornaviricota|c__Resentoviricetes|o__Reovirales|f__Sedoreoviridae|g__Seadornavirus|s__Banna_virus	partial	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/023/156/975/GCA_023156975.1_ASM2315697v1/GCA_023156975.1_ASM2315697v1_genomic.fna.gz
GCA_008798495.1_ASM879849v1_genomic	mag	k__Viruses|p__Pisuviricota|c__Pisoniviricetes|o__Picornavirales|f__Picornaviridae|g__Erbovirus|s__Erbovirus_A	partial	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/008/798/495/GCA_008798495.1_ASM879849v1/GCA_008798495.1_ASM879849v1_genomic.fna.gz
GCA_900167645.1_HSV-2v18.1_genomic	mag	k__Viruses|p__Peploviricota|c__Herviviricetes|o__Herpesvirales|f__Herpesviridae|g__Simplexvirus|s__Human_alphaherpesvirus_2	partial	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/167/645/GCA_900167645.1_HSV-2v18.1/GCA_900167645.1_HSV-2v18.1_genomic.fna.gz
GCA_900167655.1_HSV-2v8.1_genomic	mag	k__Viruses|p__Peploviricota|c__Herviviricetes|o__Herpesvirales|f__Herpesviridae|g__Simplexvirus|s__Human_alphaherpesvirus_2	partial	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/167/655/GCA_900167655.1_HSV-2v8.1/GCA_900167655.1_HSV-2v8.1_genomic.fna.gz
GCA_900167675.1_HSV-2v5.1_genomic	mag	k__Viruses|p__Peploviricota|c__Herviviricetes|o__Herpesvirales|f__Herpesviridae|g__Simplexvirus|s__Human_alphaherpesvirus_2	partial	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/167/675/GCA_900167675.1_HSV-2v5.1/GCA_900167675.1_HSV-2v5.1_genomic.fna.gz
GCA_900167685.1_HSV-2v10.1_genomic	mag	k__Viruses|p__Peploviricota|c__Herviviricetes|o__Herpesvirales|f__Herpesviridae|g__Simplexvirus|s__Human_alphaherpesvirus_2	partial	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/167/685/GCA_900167685.1_HSV-2v10.1/GCA_900167685.1_HSV-2v10.1_genomic.fna.gz
GCA_900167695.1_HSV-2v6.1_genomic	mag	k__Viruses|p__Peploviricota|c__Herviviricetes|o__Herpesvirales|f__Herpesviridae|g__Simplexvirus|s__Human_alphaherpesvirus_2	partial	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/167/695/GCA_900167695.1_HSV-2v6.1/GCA_900167695.1_HSV-2v6.1_genomic.fna.gz
GCA_900167705.1_HSV-2v2.1_genomic	mag	k__Viruses|p__Peploviricota|c__Herviviricetes|o__Herpesvirales|f__Herpesviridae|g__Simplexvirus|s__Human_alphaherpesvirus_2	partial	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/167/705/GCA_900167705.1_HSV-2v2.1/GCA_900167705.1_HSV-2v2.1_genomic.fna.gz
GCA_900167715.1_HSV-2v16.1_genomic	mag	k__Viruses|p__Peploviricota|c__Herviviricetes|o__Herpesvirales|f__Herpesviridae|g__Simplexvirus|s__Human_alphaherpesvirus_2	partial	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/167/715/GCA_900167715.1_HSV-2v16.1/GCA_900167715.1_HSV-2v16.1_genomic.fna.gz
GCA_900167725.1_HSV-2v4.1_genomic	mag	k__Viruses|p__Peploviricota|c__Herviviricetes|o__Herpesvirales|f__Herpesviridae|g__Simplexvirus|s__Human_alphaherpesvirus_2	partial	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/167/725/GCA_900167725.1_HSV-2v4.1/GCA_900167725.1_HSV-2v4.1_genomic.fna.gz
GCA_900167735.1_HSV-2v7.1_genomic	mag	k__Viruses|p__Peploviricota|c__Herviviricetes|o__Herpesvirales|f__Herpesviridae|g__Simplexvirus|s__Human_alphaherpesvirus_2	partial	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/167/735/GCA_900167735.1_HSV-2v7.1/GCA_900167735.1_HSV-2v7.1_genomic.fna.gz
GCA_900167745.1_HSV-2v1.1_genomic	mag	k__Viruses|p__Peploviricota|c__Herviviricetes|o__Herpesvirales|f__Herpesviridae|g__Simplexvirus|s__Human_alphaherpesvirus_2	partial	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/167/745/GCA_900167745.1_HSV-2v1.1/GCA_900167745.1_HSV-2v1.1_genomic.fna.gz
GCA_900167755.1_HSV-2v14.1_genomic	mag	k__Viruses|p__Peploviricota|c__Herviviricetes|o__Herpesvirales|f__Herpesviridae|g__Simplexvirus|s__Human_alphaherpesvirus_2	partial	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/167/755/GCA_900167755.1_HSV-2v14.1/GCA_900167755.1_HSV-2v14.1_genomic.fna.gz
GCA_900167765.1_HSV-2v11.1_genomic	mag	k__Viruses|p__Peploviricota|c__Herviviricetes|o__Herpesvirales|f__Herpesviridae|g__Simplexvirus|s__Human_alphaherpesvirus_2	partial	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/167/765/GCA_900167765.1_HSV-2v11.1/GCA_900167765.1_HSV-2v11.1_genomic.fna.gz
GCA_900167775.1_HSV-2v12.1_genomic	mag	k__Viruses|p__Peploviricota|c__Herviviricetes|o__Herpesvirales|f__Herpesviridae|g__Simplexvirus|s__Human_alphaherpesvirus_2	partial	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/167/775/GCA_900167775.1_HSV-2v12.1/GCA_900167775.1_HSV-2v12.1_genomic.fna.gz
GCA_900167785.1_HSV-2v17.1_genomic	mag	k__Viruses|p__Peploviricota|c__Herviviricetes|o__Herpesvirales|f__Herpesviridae|g__Simplexvirus|s__Human_alphaherpesvirus_2	partial	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/167/785/GCA_900167785.1_HSV-2v17.1/GCA_900167785.1_HSV-2v17.1_genomic.fna.gz
GCA_900167795.1_HSV-2v3.1_genomic	mag	k__Viruses|p__Peploviricota|c__Herviviricetes|o__Herpesvirales|f__Herpesviridae|g__Simplexvirus|s__Human_alphaherpesvirus_2	partial	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/167/795/GCA_900167795.1_HSV-2v3.1/GCA_900167795.1_HSV-2v3.1_genomic.fna.gz
GCA_900167805.1_HSV-2v15.1_genomic	mag	k__Viruses|p__Peploviricota|c__Herviviricetes|o__Herpesvirales|f__Herpesviridae|g__Simplexvirus|s__Human_alphaherpesvirus_2	partial	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/167/805/GCA_900167805.1_HSV-2v15.1/GCA_900167805.1_HSV-2v15.1_genomic.fna.gz
GCA_900168245.1_HSV-2v9.1_genomic	mag	k__Viruses|p__Peploviricota|c__Herviviricetes|o__Herpesvirales|f__Herpesviridae|g__Simplexvirus|s__Human_alphaherpesvirus_2	partial	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/168/245/GCA_900168245.1_HSV-2v9.1/GCA_900168245.1_HSV-2v9.1_genomic.fna.gz
GCA_003032875.1_ASM303287v1_genomic	mag	k__Viruses|p__Nucleocytoviricota|c__Pokkesviricetes|o__Asfuvirales|f__Asfarviridae|g__Asfivirus|s__African_swine_fever_virus	partial	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/032/875/GCA_003032875.1_ASM303287v1/GCA_003032875.1_ASM303287v1_genomic.fna.gz
GCA_009651175.1_ASM965117v1_genomic	mag	k__Viruses|p__Nucleocytoviricota|c__Pokkesviricetes|o__Asfuvirales|f__Asfarviridae|g__Asfivirus|s__African_swine_fever_virus	partial	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/009/651/175/GCA_009651175.1_ASM965117v1/GCA_009651175.1_ASM965117v1_genomic.fna.gz
GCA_003971965.1_ASM397196v1_genomic	mag	k__Viruses|p__Pisuviricota|c__Duplopiviricetes|o__Durnavirales|f__Picobirnaviridae|g__Orthopicobirnavirus|s__Orthopicobirnavirus_hominis	partial	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/971/965/GCA_003971965.1_ASM397196v1/GCA_003971965.1_ASM397196v1_genomic.fna.gz
GCA_003971985.1_ASM397198v1_genomic	mag	k__Viruses|p__Pisuviricota|c__Duplopiviricetes|o__Durnavirales|f__Picobirnaviridae|g__Orthopicobirnavirus|s__Orthopicobirnavirus_hominis	partial	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/971/985/GCA_003971985.1_ASM397198v1/GCA_003971985.1_ASM397198v1_genomic.fna.gz
GCA_002889475.1_ASM288947v1_genomic	mag	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Martellivirales|f__Togaviridae|g__Alphavirus|s__Semliki_Forest_virus	partial	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/889/475/GCA_002889475.1_ASM288947v1/GCA_002889475.1_ASM288947v1_genomic.fna.gz
GCA_002826245.1_ASM282624v1_genomic	mag	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Hepelivirales|f__Hepeviridae|g__Paslahepevirus|s__Paslahepevirus_balayani	partial	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/826/245/GCA_002826245.1_ASM282624v1/GCA_002826245.1_ASM282624v1_genomic.fna.gz
GCA_003104435.1_ASM310443v1_genomic	mag	k__Viruses|p__Artverviricota|c__Revtraviricetes|o__Ortervirales|f__Retroviridae|g__Deltaretrovirus|s__Primate_T_lymphotropic_virus_1	partial	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/104/435/GCA_003104435.1_ASM310443v1/GCA_003104435.1_ASM310443v1_genomic.fna.gz
GCA_003104455.1_ASM310445v1_genomic	mag	k__Viruses|p__Artverviricota|c__Revtraviricetes|o__Ortervirales|f__Retroviridae|g__Deltaretrovirus|s__Primate_T_lymphotropic_virus_1	partial	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/104/455/GCA_003104455.1_ASM310445v1/GCA_003104455.1_ASM310445v1_genomic.fna.gz
GCA_003109405.1_ASM310940v1_genomic	mag	k__Viruses|p__Artverviricota|c__Revtraviricetes|o__Ortervirales|f__Retroviridae|g__Deltaretrovirus|s__Primate_T_lymphotropic_virus_1	partial	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/109/405/GCA_003109405.1_ASM310940v1/GCA_003109405.1_ASM310940v1_genomic.fna.gz
GCA_003109425.1_ASM310942v1_genomic	mag	k__Viruses|p__Artverviricota|c__Revtraviricetes|o__Ortervirales|f__Retroviridae|g__Deltaretrovirus|s__Primate_T_lymphotropic_virus_1	partial	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/109/425/GCA_003109425.1_ASM310942v1/GCA_003109425.1_ASM310942v1_genomic.fna.gz
GCA_008797315.1_ASM879731v1_genomic	mag	k__Viruses|p__Pisuviricota|c__Pisoniviricetes|o__Picornavirales|f__Picornaviridae|g__Enterovirus|s__Enterovirus_C	partial	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/008/797/315/GCA_008797315.1_ASM879731v1/GCA_008797315.1_ASM879731v1_genomic.fna.gz
GCA_008766335.1_ASM876633v1_genomic	mag	k__Viruses|p__Pisuviricota|c__Pisoniviricetes|o__Picornavirales|f__Picornaviridae|g__Cardiovirus|s__Cardiovirus_B	partial	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/008/766/335/GCA_008766335.1_ASM876633v1/GCA_008766335.1_ASM876633v1_genomic.fna.gz
GCA_008765935.1_ASM876593v1_genomic	mag	k__Viruses|p__Pisuviricota|c__Pisoniviricetes|o__Picornavirales|f__Picornaviridae|g__Enterovirus|s__Enterovirus_D	partial	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/008/765/935/GCA_008765935.1_ASM876593v1/GCA_008765935.1_ASM876593v1_genomic.fna.gz
GCA_008777015.1_ASM877701v1_genomic	mag	k__Viruses|p__Pisuviricota|c__Pisoniviricetes|o__Picornavirales|f__Picornaviridae|g__Enterovirus|s__Enterovirus_D	partial	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/008/777/015/GCA_008777015.1_ASM877701v1/GCA_008777015.1_ASM877701v1_genomic.fna.gz
GCA_008799315.1_ASM879931v1_genomic	mag	k__Viruses|p__Pisuviricota|c__Pisoniviricetes|o__Picornavirales|f__Picornaviridae|g__Enterovirus|s__Enterovirus_D	partial	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/008/799/315/GCA_008799315.1_ASM879931v1/GCA_008799315.1_ASM879931v1_genomic.fna.gz
GCA_008765795.1_ASM876579v1_genomic	mag	k__Viruses|p__Pisuviricota|c__Pisoniviricetes|o__Picornavirales|f__Picornaviridae|g__Enterovirus|s__Enterovirus_B	partial	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/008/765/795/GCA_008765795.1_ASM876579v1/GCA_008765795.1_ASM876579v1_genomic.fna.gz
GCA_008776315.1_ASM877631v1_genomic	mag	k__Viruses|p__Pisuviricota|c__Pisoniviricetes|o__Picornavirales|f__Picornaviridae|g__Enterovirus|s__Enterovirus_B	partial	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/008/776/315/GCA_008776315.1_ASM877631v1/GCA_008776315.1_ASM877631v1_genomic.fna.gz
GCA_008799795.1_ASM879979v1_genomic	mag	k__Viruses|p__Pisuviricota|c__Pisoniviricetes|o__Picornavirales|f__Picornaviridae|g__Enterovirus|s__Enterovirus_B	partial	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/008/799/795/GCA_008799795.1_ASM879979v1/GCA_008799795.1_ASM879979v1_genomic.fna.gz
GCA_008800515.1_ASM880051v1_genomic	mag	k__Viruses|p__Pisuviricota|c__Pisoniviricetes|o__Picornavirales|f__Picornaviridae|g__Enterovirus|s__Enterovirus_B	partial	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/008/800/515/GCA_008800515.1_ASM880051v1/GCA_008800515.1_ASM880051v1_genomic.fna.gz
GCA_008767355.1_ASM876735v1_genomic	mag	k__Viruses|p__Pisuviricota|c__Pisoniviricetes|o__Picornavirales|f__Picornaviridae|g__Parechovirus|s__Parechovirus_A	partial	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/008/767/355/GCA_008767355.1_ASM876735v1/GCA_008767355.1_ASM876735v1_genomic.fna.gz
GCA_008785385.1_ASM878538v1_genomic	mag	k__Viruses|p__Pisuviricota|c__Pisoniviricetes|o__Picornavirales|f__Picornaviridae|g__Parechovirus|s__Parechovirus_A	partial	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/008/785/385/GCA_008785385.1_ASM878538v1/GCA_008785385.1_ASM878538v1_genomic.fna.gz
GCA_008785405.1_ASM878540v1_genomic	mag	k__Viruses|p__Pisuviricota|c__Pisoniviricetes|o__Picornavirales|f__Picornaviridae|g__Parechovirus|s__Parechovirus_A	partial	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/008/785/405/GCA_008785405.1_ASM878540v1/GCA_008785405.1_ASM878540v1_genomic.fna.gz
GCA_008785465.1_ASM878546v1_genomic	mag	k__Viruses|p__Pisuviricota|c__Pisoniviricetes|o__Picornavirales|f__Picornaviridae|g__Parechovirus|s__Parechovirus_A	partial	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/008/785/465/GCA_008785465.1_ASM878546v1/GCA_008785465.1_ASM878546v1_genomic.fna.gz
GCA_008785525.1_ASM878552v1_genomic	mag	k__Viruses|p__Pisuviricota|c__Pisoniviricetes|o__Picornavirales|f__Picornaviridae|g__Parechovirus|s__Parechovirus_A	partial	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/008/785/525/GCA_008785525.1_ASM878552v1/GCA_008785525.1_ASM878552v1_genomic.fna.gz
GCA_008785545.1_ASM878554v1_genomic	mag	k__Viruses|p__Pisuviricota|c__Pisoniviricetes|o__Picornavirales|f__Picornaviridae|g__Parechovirus|s__Parechovirus_A	partial	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/008/785/545/GCA_008785545.1_ASM878554v1/GCA_008785545.1_ASM878554v1_genomic.fna.gz
GCA_008785585.1_ASM878558v1_genomic	mag	k__Viruses|p__Pisuviricota|c__Pisoniviricetes|o__Picornavirales|f__Picornaviridae|g__Parechovirus|s__Parechovirus_A	partial	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/008/785/585/GCA_008785585.1_ASM878558v1/GCA_008785585.1_ASM878558v1_genomic.fna.gz
GCA_008785665.1_ASM878566v1_genomic	mag	k__Viruses|p__Pisuviricota|c__Pisoniviricetes|o__Picornavirales|f__Picornaviridae|g__Parechovirus|s__Parechovirus_A	partial	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/008/785/665/GCA_008785665.1_ASM878566v1/GCA_008785665.1_ASM878566v1_genomic.fna.gz
GCA_008797235.1_ASM879723v1_genomic	mag	k__Viruses|p__Pisuviricota|c__Pisoniviricetes|o__Picornavirales|f__Picornaviridae|g__Parechovirus|s__Parechovirus_A	partial	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/008/797/235/GCA_008797235.1_ASM879723v1/GCA_008797235.1_ASM879723v1_genomic.fna.gz
GCA_003106145.1_ASM310614v1_genomic	mag	k__Viruses|p__Kitrinoviricota|c__Flasuviricetes|o__Amarillovirales|f__Flaviviridae|g__Hepacivirus|s__Hepacivirus_C	partial	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/106/145/GCA_003106145.1_ASM310614v1/GCA_003106145.1_ASM310614v1_genomic.fna.gz
GCA_008777275.1_ASM877727v1_genomic	mag	k__Viruses|p__Pisuviricota|c__Pisoniviricetes|o__Picornavirales|f__Picornaviridae|g__Enterovirus|s__Enterovirus_A	partial	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/008/777/275/GCA_008777275.1_ASM877727v1/GCA_008777275.1_ASM877727v1_genomic.fna.gz
GCA_013093455.1_ASM1309345v1_genomic	mag	k__Viruses|p__Pisuviricota|c__Pisoniviricetes|o__Picornavirales|f__Picornaviridae|g__Enterovirus|s__Enterovirus_A	partial	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/093/455/GCA_013093455.1_ASM1309345v1/GCA_013093455.1_ASM1309345v1_genomic.fna.gz
GCA_013138285.1_ASM1313828v1_genomic	mag	k__Viruses|p__Pisuviricota|c__Pisoniviricetes|o__Picornavirales|f__Picornaviridae|g__Enterovirus|s__Rhinovirus_A	partial	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/138/285/GCA_013138285.1_ASM1313828v1/GCA_013138285.1_ASM1313828v1_genomic.fna.gz
GCA_004789175.1_ASM478917v1_genomic	mag	k__Viruses|p__Kitrinoviricota|c__Flasuviricetes|o__Amarillovirales|f__Flaviviridae|g__Flavivirus|s__Tick_borne_encephalitis_virus	partial	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/789/175/GCA_004789175.1_ASM478917v1/GCA_004789175.1_ASM478917v1_genomic.fna.gz
GCA_004786655.1_ASM478665v1_genomic	mag	k__Viruses|p__Kitrinoviricota|c__Flasuviricetes|o__Amarillovirales|f__Flaviviridae|g__Flavivirus|s__Louping_ill_virus	partial	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/786/655/GCA_004786655.1_ASM478665v1/GCA_004786655.1_ASM478665v1_genomic.fna.gz
GCA_004789215.1_ASM478921v1_genomic	mag	k__Viruses|p__Kitrinoviricota|c__Flasuviricetes|o__Amarillovirales|f__Flaviviridae|g__Flavivirus|s__Louping_ill_virus	partial	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/789/215/GCA_004789215.1_ASM478921v1/GCA_004789215.1_ASM478921v1_genomic.fna.gz
GCA_008766135.1_ASM876613v1_genomic	mag	k__Viruses|p__Pisuviricota|c__Pisoniviricetes|o__Picornavirales|f__Picornaviridae|g__Enterovirus|s__Enterovirus_E	partial	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/008/766/135/GCA_008766135.1_ASM876613v1/GCA_008766135.1_ASM876613v1_genomic.fna.gz
GCA_008798575.1_ASM879857v1_genomic	mag	k__Viruses|p__Pisuviricota|c__Pisoniviricetes|o__Picornavirales|f__Picornaviridae|g__Enterovirus|s__Enterovirus_E	partial	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/008/798/575/GCA_008798575.1_ASM879857v1/GCA_008798575.1_ASM879857v1_genomic.fna.gz
GCA_008767055.1_ASM876705v1_genomic	mag	k__Viruses|p__Pisuviricota|c__Pisoniviricetes|o__Picornavirales|f__Picornaviridae|g__Enterovirus|s__Enterovirus_G	partial	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/008/767/055/GCA_008767055.1_ASM876705v1/GCA_008767055.1_ASM876705v1_genomic.fna.gz
GCA_008767095.1_ASM876709v1_genomic	mag	k__Viruses|p__Pisuviricota|c__Pisoniviricetes|o__Picornavirales|f__Picornaviridae|g__Enterovirus|s__Enterovirus_G	partial	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/008/767/095/GCA_008767095.1_ASM876709v1/GCA_008767095.1_ASM876709v1_genomic.fna.gz
GCA_008775815.1_ASM877581v1_genomic	mag	k__Viruses|p__Pisuviricota|c__Pisoniviricetes|o__Picornavirales|f__Picornaviridae|g__Enterovirus|s__Enterovirus_G	partial	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/008/775/815/GCA_008775815.1_ASM877581v1/GCA_008775815.1_ASM877581v1_genomic.fna.gz
GCA_008775855.1_ASM877585v1_genomic	mag	k__Viruses|p__Pisuviricota|c__Pisoniviricetes|o__Picornavirales|f__Picornaviridae|g__Enterovirus|s__Enterovirus_G	partial	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/008/775/855/GCA_008775855.1_ASM877585v1/GCA_008775855.1_ASM877585v1_genomic.fna.gz
GCA_008775895.1_ASM877589v1_genomic	mag	k__Viruses|p__Pisuviricota|c__Pisoniviricetes|o__Picornavirales|f__Picornaviridae|g__Enterovirus|s__Enterovirus_G	partial	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/008/775/895/GCA_008775895.1_ASM877589v1/GCA_008775895.1_ASM877589v1_genomic.fna.gz
GCA_008775915.1_ASM877591v1_genomic	mag	k__Viruses|p__Pisuviricota|c__Pisoniviricetes|o__Picornavirales|f__Picornaviridae|g__Enterovirus|s__Enterovirus_G	partial	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/008/775/915/GCA_008775915.1_ASM877591v1/GCA_008775915.1_ASM877591v1_genomic.fna.gz
GCA_008775955.1_ASM877595v1_genomic	mag	k__Viruses|p__Pisuviricota|c__Pisoniviricetes|o__Picornavirales|f__Picornaviridae|g__Enterovirus|s__Enterovirus_G	partial	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/008/775/955/GCA_008775955.1_ASM877595v1/GCA_008775955.1_ASM877595v1_genomic.fna.gz
GCA_008776685.1_ASM877668v1_genomic	mag	k__Viruses|p__Pisuviricota|c__Pisoniviricetes|o__Picornavirales|f__Picornaviridae|g__Enterovirus|s__Enterovirus_G	partial	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/008/776/685/GCA_008776685.1_ASM877668v1/GCA_008776685.1_ASM877668v1_genomic.fna.gz
GCA_004786375.1_ASM478637v1_genomic	mag	k__Viruses|p__Kitrinoviricota|c__Flasuviricetes|o__Amarillovirales|f__Flaviviridae|g__Flavivirus|s__Murray_Valley_encephalitis_virus	partial	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/786/375/GCA_004786375.1_ASM478637v1/GCA_004786375.1_ASM478637v1_genomic.fna.gz
GCA_008776435.1_ASM877643v1_genomic	mag	k__Viruses|p__Pisuviricota|c__Pisoniviricetes|o__Picornavirales|f__Caliciviridae|g__Norovirus|s__Norwalk_virus	partial	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/008/776/435/GCA_008776435.1_ASM877643v1/GCA_008776435.1_ASM877643v1_genomic.fna.gz
GCA_008800555.1_ASM880055v1_genomic	mag	k__Viruses|p__Pisuviricota|c__Pisoniviricetes|o__Picornavirales|f__Caliciviridae|g__Norovirus|s__Norwalk_virus	partial	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/008/800/555/GCA_008800555.1_ASM880055v1/GCA_008800555.1_ASM880055v1_genomic.fna.gz
GCA_003101375.1_ASM310137v1_genomic	mag	k__Viruses|p__Artverviricota|c__Revtraviricetes|o__Ortervirales|f__Retroviridae|g__Lentivirus|s__Human_immunodeficiency_virus_1	partial	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/101/375/GCA_003101375.1_ASM310137v1/GCA_003101375.1_ASM310137v1_genomic.fna.gz
GCA_003101515.1_ASM310151v1_genomic	mag	k__Viruses|p__Artverviricota|c__Revtraviricetes|o__Ortervirales|f__Retroviridae|g__Lentivirus|s__Human_immunodeficiency_virus_1	partial	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/101/515/GCA_003101515.1_ASM310151v1/GCA_003101515.1_ASM310151v1_genomic.fna.gz
